ds,name,open,y,low,close,volumefrom,volumeto,hour_low,minute_low,second_low,hour_high,minute_high,second_high,SMA_20,EMA_12,EMA_26,RSI,BB_upper,BB_lower,ROC_1,ROC_7,ROC_30,VROC_1,VROC_7,VROC_30,PMO_12_26,OBV,PVT,RVI,CMF,ATR,Stochastic_Oscillator,MACD_Histogram,close_lag_1,close_lag_7,close_lag_30,close_to_volume_ratio,close_mean,close_std,year,month,day,day_of_week_sin,day_of_week_cos,close_detrended
2021-02-15,2781,-0.9692724684980543,-0.9686720233637438,-0.9841831413169522,-0.9709503139714868,-0.8903835353962442,-1.0640656925101593,-0.9669760471173751,-1.0727009505867522,0.7965464291086529,0.8772436266604389,0.39969649591409917,0.9974995388303814,-0.9092034042577002,-0.9448330657342908,-0.9315361012892233,-0.792978653811274,-0.8699470330489588,-0.9369515496210131,1.0221683283837288,-2.048966220716114,-0.9707388361063827,1.1147473739996427,-1.2464586354927754,-0.11635027692370584,-0.17029285637338779,-0.05632953966800518,1.0221732885762855,0.0,0.16759855065593735,-0.6605119364046852,-1.5720508204264458,-0.23336433605401039,-0.9810984251743422,-0.859380801158504,-0.8757266583600744,0.8014310925469036,-0.9092034042577002,-0.5717094546791914,-1.300159362146199,-1.2709925344521558,-0.09448206804286771,1.4954740950738123,0.0,-0.9951243735312714
2021-02-16,2781,-0.966594141234318,-0.9748864171403852,-0.9812284316541525,-0.9820550000738499,-0.9163172064931853,-1.0730408724576819,1.0862163152077422,0.8709596152398312,1.1166185526300496,-0.9552479612850645,-0.2613939026859358,0.9974995388303814,-0.9042374006210944,-0.9376398121473593,-0.9253900252884409,-0.7080727298975675,-0.8701546661182418,-0.9243533497298875,0.1457307087180849,-2.406847482618045,-1.0695892190685805,-0.678818464688818,-1.3017465938740058,-0.24315149116939938,-0.1612072901731892,-0.0653648743801953,0.14573564069735107,0.0,0.1916681747513864,-0.6455052145627357,-1.6024471641604172,-0.25832117084878464,-0.9825767607381085,-0.8449059561641641,-0.8755401776135727,1.894458676451854,-0.9042374006210944,-0.5913777676365972,-1.300159362146199,-1.2709925344521558,0.019082077061059608,0.9954689390834487,0.0,-0.9969827767098092
2021-02-17,2781,-0.9776239933620304,-0.9851801288125966,-0.9902969556662357,-0.9835377344442625,-0.9038871929724891,-1.0742392681399382,-0.8462000258041329,0.9789407577857525,1.1166185526300496,0.9994097325234724,-0.2613939026859358,0.7071116508736787,-0.8989859433778012,-0.9271275896593508,-0.9178634529265808,-0.7387160244985168,-0.8734500269856923,-0.9063913678303985,-1.2487055797959854,-2.782987383091513,-1.080113644030224,0.21434347410158677,-1.185471984986902,-0.04208120257977021,-0.13567634091477232,-0.07125591119518813,-1.2487006927048352,0.0,0.22942700056569826,-0.623139766731626,-1.4537864477086404,-0.22829778720870159,-0.967695720676267,-0.8041775232750684,-0.8760191540569382,1.1352832929626446,-0.8989859433778012,-0.6263119770519359,-1.300159362146199,-1.2709925344521558,0.13264622216498692,0.495463783093085,0.0,-1.002024086330832
2021-02-18,2781,-0.9789156125104479,-0.9692640327281069,-0.9760801554875903,-0.9686124156546874,-0.912463006716267,-1.0621761245528765,-1.3293041110571016,-1.4506349494974768,0.7965464291086529,0.6329114149343718,-0.8673934347359679,1.578275314743787,-0.8924282223030471,-0.914435524660571,-0.9096160778910505,-0.46895141723631234,-0.8771670433405366,-0.8845618863504033,-3.221677380139844,-1.8522804999401357,-0.9492353179321927,-1.8955924970928197,-1.220230095920704,-0.12833764994342609,-0.09777924657551787,-0.06385781179622224,-3.2216725565603728,0.0,0.24224473656127346,-0.6048111145799522,-1.3344879670142225,-0.14473446316415933,-0.9188982627472733,-0.8717625433340426,-0.8758827431825082,1.90425149060625,-0.8924282223030471,-0.6681065566182431,-1.300159362146199,-1.2709925344521558,0.24621036726891424,-0.004541372897278839,0.0,-0.9598351378115794
2021-02-19,2781,-0.9642545235497552,-0.9240790556421616,-0.9693873519294407,-0.9196697602566493,-0.7877319653502286,-1.0226190280492824,-1.0877520684306172,-0.9107292367678703,1.1166185526300496,0.38857920320830464,0.7302416952141166,1.2878874267870841,-0.8872299191488493,-0.9021388484849971,-0.9019035235481373,-0.05564997222302075,-0.8824932506889206,-0.8636680084324191,2.189406105652366,-0.8202737467862069,-0.5343956606177231,1.9131514273459387,-0.34860588920460595,1.3329138148328685,-0.0587229343675186,-0.057499476995971646,2.189411103419321,0.0,0.2445350858853642,-0.6086225765091465,-0.8775389902715995,-0.03596501465521847,-0.9476243685446191,-0.8761834472327086,-0.8736002399950102,-0.34081723005532055,-0.8872299191488493,-0.7121735600629308,-1.300159362146199,-1.2709925344521558,0.3597745123728415,-0.5045465288876424,0.0,-0.9213578546071575
2021-02-20,2781,-0.9152314295650006,-0.9220815364464804,-0.943391862092607,-0.948481340954416,-0.8697542064964812,-1.0459055143878802,1.4485443791474688,0.9249501865127919,1.1166185526300496,-1.3217462788741652,-0.42666650233594455,0.9974995388303814,-0.8827484054375532,-0.896470130458272,-0.8974912962345606,-0.392668250446821,-0.878627981649501,-0.8584120370546306,-1.446804669809125,-1.2787494028236543,-0.8540794384419692,-0.13883572299118715,-0.7723180414826443,-0.42685039102804695,-0.04793192936676878,-0.0789806823538246,-1.4467997890949575,0.0,0.21036839832717982,-0.6112961128277759,-0.05923542664926887,-0.005223368782362507,-0.9263623953059609,-0.8836805449580915,-0.862454185904191,0.5107981906863119,-0.8827484054375532,-0.7112983826654676,-1.300159362146199,-1.2709925344521558,0.47333865747676884,-1.0045516848780063,0.0,-0.9315398462232307
2021-02-21,2781,-0.9444817515912999,-0.9248371258032879,-0.9419217561669748,-0.9271561024385863,-0.8714653549244495,-1.0286697409583745,-1.3293041110571016,-0.7487575229489883,1.1166185526300496,0.8772436266604389,-0.7572117016359621,1.578275314743787,-0.8782442679168204,-0.8845528399186876,-0.890420034634859,-0.3582237918244656,-0.8837620793400252,-0.8395251840439123,-3.465222642004225,-0.8037312954624324,-0.5827348803149168,-2.0319924084069623,-0.908867565797452,-0.05158058945694327,-0.00668459084293373,-0.06744416856684593,-3.4652178262646873,0.0,0.23344157602418514,-0.5990665093861952,0.5161642715772868,0.14658014712285647,-0.8602060042748032,-0.8858499825430156,-0.8760185021000404,0.7955963975338657,-0.8782442679168204,-0.7518665899876124,-1.300159362146199,-1.2709925344521558,0.5869028025806962,-1.50455684086837,0.0,-0.9004603454226965
2021-02-22,2781,-0.9231801594773469,-0.8701697734741103,-0.9549547252043672,-0.8608028622077671,-0.5754291547270932,-0.9750408253576514,0.36156018732828904,-0.37082352403826374,1.4366906761514464,1.4880741559756065,1.721877293114169,0.9974995388303814,-0.8740630676866095,-0.8743308582358261,-0.8844899273089629,0.31397358438289863,-0.8858767135753352,-0.8259918689544696,-0.7229964626672655,-0.166892369553979,0.10252748254298698,0.2621136072059348,0.880050846720601,1.7148696024865009,0.029833602562102497,-0.05611512098793853,-0.7229915586530806,0.0,0.1464562666335092,-0.6199335586228188,0.7830768459427636,0.31872987119924423,-0.8455433394499031,-0.8496733891080779,-0.88633766828388,-0.9224952261189923,-0.8740630676866095,-0.7773413661979703,-1.300159362146199,-1.2709925344521558,0.7004669476846235,1.4954740950738123,0.0,-0.8815415576107024
2021-02-23,2781,-0.8574673730491144,-0.847633173032323,-0.906551793643293,-0.8460965684334838,-0.6357249193828384,-0.9631547052561049,-0.2423199192379219,-0.802748094221949,0.7965464291086529,0.2664130973452711,1.5015138269141575,0.7071116508736787,-0.874010119564169,-0.8742671808534028,-0.8833962721950575,0.2037519402901595,-0.8858141591426748,-0.8259552438016975,-1.800889875396214,0.4854371137877001,0.3715557159507209,0.5279989459656149,1.947311364164739,1.3862300312399356,0.02116382513712296,-0.008893507397247685,-1.800885006080356,0.0,-0.07156851749686016,-0.660466063930015,0.35500595843671157,0.36570071429105494,-0.80428643061739,-0.868992471479573,-0.8984163934209256,-0.7314209721613447,-0.874010119564169,-0.7772534185699954,-1.300159362146199,-1.2709925344521558,0.8140310927885508,0.9954689390834487,0.0,-0.8584306165891883
2021-02-24,2781,-0.8419209031219306,-0.8024134053808897,-0.8391941057280571,-0.804716899133575,-0.7102187803001724,-0.9297102679068517,-1.3293041110571016,-0.10087066767346049,0.7965464291086529,0.8772436266604389,0.6751508286641137,0.9974995388303814,-0.875014881497638,-0.8768552964331296,-0.8833922047787374,0.8472555436630486,-0.8873689147355845,-0.8260956042194806,3.7710330881616607,1.2137096948428878,0.38052038152760803,-0.11041592192774687,1.5969610182122969,0.5534060258198812,-0.0007583468887977134,0.031017616085494942,3.7710381368425674,0.0,-0.19745252723628648,-0.7009337552191418,0.07165182971706775,0.37508102959607886,-0.8727484070113605,-0.8659556424641576,-0.8651097031741096,-0.27289432434618494,-0.875014881497638,-0.7806121759921943,-1.300159362146199,-1.2709925344521558,0.9275952378924781,0.495463783093085,0.0,-0.8193058801027828
2021-02-25,2781,-0.80235218461278,-0.810902792201899,-0.8612044379642593,-0.8733825850263609,-0.7176363623382928,-0.9852081795267146,1.4485443791474688,1.3028841854235165,3.03705129375843,-1.3217462788741652,1.2811503607141457,0.9974995388303814,-0.8786581411487856,-0.8874080078517937,-0.886699807928272,-0.46268173597915146,-0.899077308361043,-0.8174470816917382,0.2594414490374738,0.30332777655647125,-0.4432837460484602,0.4447704027669,2.4715574788124823,0.11708430136107956,-0.062154381109797215,0.00013841443753311546,0.2594463846771898,0.0,-0.21178456836728354,-0.7265286381324823,-7.147958454142217e-05,0.2398613983803311,-0.8772266748003821,-0.8856806391496291,-0.8322859183887132,-0.5271138149261176,-0.8786581411487856,-0.8206906854735553,-1.300159362146199,-1.2709925344521558,1.0411593829964054,-0.004541372897278839,0.0,-0.865480640454024
2021-02-26,2781,-0.8683731266120062,-0.8525190674517616,-0.8751589960086815,-0.8778741779592787,-0.7683905596573295,-0.9888384357365201,-0.4838719618644063,1.518846470515359,1.4366906761514464,0.8772436266604389,0.45478736246410206,1.578275314743787,-0.8782579806488248,-0.8874437541692637,-0.884776072212319,-0.10531781621062695,-0.8987507071209642,-0.816949811672172,0.4459678180418783,0.4241764221328686,-0.6473895342419215,0.22956824229981754,2.5368989929162558,-0.35583773711957817,-0.07865406490695853,-0.029841451072573102,0.44597275968603856,0.0,-0.07726838492833613,-0.7511681009540463,0.32840034536803253,0.2379675880037234,-0.8848210518835076,-0.8951309794938827,-0.8036576854590481,-0.24744991045739773,-0.8782579806488248,-0.8206977155223133,-1.300159362146199,-1.2709925344521558,1.1547235281003327,-0.5045465288876424,0.0,-0.8767473900865977
2021-02-27,2781,-0.873560073215678,-0.8689199338209038,-0.8764572204336163,-0.8854911522099256,-0.7969135382260735,-0.9949947299788723,1.4485443791474688,0.22307275996430342,4.95748403488681,-1.1995801730111315,1.4464229603641545,0.9974995388303814,-0.8776222954472993,-0.8866725537474972,-0.8823389340979618,-0.36832977806175626,-0.8984077064443738,-0.8158946332972633,0.13669891780573912,0.07869479181691348,-0.7807923648270915,-0.611146640738851,1.145673897241743,-0.12510030700306593,-0.09265204770955762,-0.053667682748593536,0.13670384949426423,0.0,-0.001292573832322388,-0.7548448146863309,0.883228052616331,0.2449131334488189,-0.8870186392275324,-0.8868732286357955,-0.7877370590111505,-0.04855668601474494,-0.8776222954472993,-0.8215169404777347,-1.300159362146199,-1.2709925344521558,1.26828767320426,-1.0045516848780063,0.0,-0.8714909208573476
2021-02-28,2781,-0.8812881647926104,-0.8845946415451885,-0.9088214461933835,-0.8876952785035986,-0.7610601706686586,-0.9967761788135776,0.6031122299547734,-1.288663235678595,1.1166185526300496,1.2437419442495394,0.5649690955641079,0.9974995388303814,-0.8766286689202532,-0.8843816695057611,-0.8790971683478768,-0.18736184008767007,-0.8983877415252283,-0.8134666956377605,-1.850919993263763,-0.29112535218077457,-0.8292097702327583,-0.2306629660316095,1.743272449364539,-0.12730283777484597,-0.10057269187355687,-0.07403567894378803,-1.8509151255584193,0.0,0.04888531970265898,-0.7482036498238502,1.0423885642261284,0.27621850848144686,-0.8503726327072146,-0.8705662172514893,-0.7805393889805545,-0.351409141373276,-0.8766286689202532,-0.8251696128195429,-1.300159362146199,-1.2709925344521558,1.3818518183081874,-1.50455684086837,0.0,-0.8697002895389407
2021-03-01,2781,-0.8832374442638058,-0.8519103317164886,-0.8764548948531482,-0.8509402313155257,-0.7570181296637132,-0.9670695161396932,-1.3293041110571016,-1.1266915218597129,1.1166185526300496,0.5107453090713382,1.115877761064137,0.9974995388303814,-0.8755171236517177,-0.8812750844623474,-0.8754196448148489,0.325540220306055,-0.8986526035706172,-0.8103174066906887,1.073536887413541,0.5412374959626726,-0.6125492265626454,1.5588367609429021,1.8650499439489,0.04695466270936656,-0.10526385289361742,-0.049320682750142925,1.0735418492596958,0.0,0.005498866495537497,-0.7660969524661005,0.8379990143577715,0.32737227062078034,-0.8699423918064406,-0.8759072901389312,-0.7761479958416629,-0.18851996444991112,-0.8755171236517177,-0.8305756261759029,-1.300159362146199,-0.9804874938808825,-1.6843800994978502,1.4954740950738123,0.0,-0.8685530071003615
2021-03-02,2781,-0.8467679811518926,-0.8574033544130288,-0.8681255091602994,-0.8705682204868006,-0.8437828103000321,-0.9829335157764765,0.9654402938944999,-0.5327952378571458,0.7965464291086529,-1.3217462788741652,0.8955142948641254,0.9974995388303814,-0.8761342926846061,-0.8842601569400118,-0.8743897642670864,0.21884629995489907,-0.8998376134337817,-0.8100566675105342,-0.15619971370155336,-0.3068611703238486,-0.7036402818784883,0.20744234025821462,0.1852690848874769,-0.18234523515195017,-0.1391802151955697,-0.07452575152104597,-0.15619479144168733,0.0,-0.02490478661580485,-0.7721686332720294,0.12071585373505683,0.2825210159454672,-0.8668661581057701,-0.8517915754074753,-0.7833686611172839,0.7241231220652604,-0.8761342926846061,-0.8336957754923413,-1.300159362146199,-0.9804874938808825,-1.5708159543939229,0.9954689390834487,0.0,-0.8803577271168844
2021-03-03,2781,-0.8664568570949137,-0.8667129204704879,-0.861800493406776,-0.8674828334128505,-0.8605514948129263,-0.9804398023557763,-1.3293041110571016,-0.42481409531122444,1.1166185526300496,0.9994097325234724,-1.0877569009359795,0.7071116508736787,-0.8751834921732862,-0.8842332597941037,-0.8717064845670827,0.10322363585971957,-0.8984652129957303,-0.80977472796818,1.1673253288159502,-0.03179729791196076,-0.7502107504311648,0.5997010963097462,0.3969167545425328,-0.10954068946413528,-0.16154528814471597,-0.05984036590090034,1.1673302936812384,0.0,0.017387030124074103,-0.7695940093288278,-0.5062833275080166,0.26945766788429154,-0.8868470985016383,-0.8637169608654283,-0.7695981778864519,1.1460426503620966,-0.8751834921732862,-0.8309717118343559,-1.300159362146199,-0.9804874938808825,-1.4572518092899955,0.495463783093085,0.0,-0.87829493803619
2021-03-04,2781,-0.8638796894882207,-0.8755376200930985,-0.8823631224787931,-0.8875232273560493,-0.8859674658470441,-0.9966371212285373,0.8446642725812578,1.6808181843342411,0.7965464291086529,-0.9552479612850645,-0.5368482354359504,0.7071116508736787,-0.8750951413687921,-0.8847602486267369,-0.8690554944289326,-0.18670690839009152,-0.8983981321341361,-0.8096573507475714,0.5855370205310453,-0.952287277226189,-1.0753656003346115,0.49526709886396236,-0.846734057445711,-0.5747234725725289,-0.18832275441034912,-0.07249265180078011,0.585541966668061,0.0,0.0514083541300855,-0.7650911891752056,-0.9387658117484584,0.23670294926038418,-0.8964200627028578,-0.8295784653097196,-0.717539316508688,1.79221142696729,-0.8750951413687921,-0.8309963752039274,-1.300159362146199,-0.9804874938808825,-1.3436876641860682,-0.004541372897278839,0.0,-0.8804835482387321
2021-03-05,2781,-0.8840641955312409,-0.8977499794942255,-0.8944775683849508,-0.8971246760364254,-0.9031885877023004,-1.0043973343611552,-0.3630959405511641,0.8709596152398312,0.7965464291086529,-1.3217462788741652,-1.418302100235997,0.7071116508736787,-0.8745374410889964,-0.8817536553256696,-0.8645884078199793,-0.3372713943700447,-0.8989821672725983,-0.8073967244473487,-0.47786903027610167,-0.6990864791635364,-1.2152598136141226,-0.7537547211522331,-0.8676249357729157,-0.5884901323705393,-0.20050747834390387,-0.0820634077476085,-0.47786411837105314,0.0,0.08313228220124856,-0.7604850425420933,-1.0135045799515006,0.25008235530282996,-0.8880551625545654,-0.8574936594860311,-0.6888895502059003,2.6014715406524638,-0.8745374410889964,-0.8357820700165205,-1.300159362146199,-0.9804874938808825,-1.230123519082141,-0.5045465288876424,0.0,-0.8930132595109805
2021-03-06,2781,-0.8938049378337893,-0.8941632860936539,-0.9003293200467727,-0.8887348860192364,-0.88428030697873,-0.9976164244709199,0.24078416601504685,0.22307275996430342,0.7965464291086529,1.2437419442495394,-0.8123025681859649,0.7071116508736787,-0.874126931566549,-0.8764615466032221,-0.8589954619340259,-0.2301428796555923,-0.9000247573438325,-0.8048085236122223,-0.8943703439773858,-0.7789780177831465,-1.108910952594187,-0.1564072508915913,-0.45288937282048947,-0.4704213144539208,-0.20284284729791663,-0.07458060676228384,-0.8943654454798755,0.0,0.08564263847881383,-0.7456330789929099,-1.0625646729553369,0.3034717283687316,-0.8715365578774581,-0.8428267725884998,-0.7093375373592113,1.7029542766897594,-0.874126931566549,-0.8421204524882828,-1.300159362146199,-0.9804874938808825,-1.1165593739782136,-1.0045516848780063,0.0,-0.8772879146680886
2021-03-07,2781,-0.8845033563403878,-0.8804948692477184,-0.8832899786302918,-0.872167130019641,-0.8851644730775449,-0.9842258080936551,-0.6046479831776485,-1.0727009505867522,0.7965464291086529,0.7550775207974053,1.2811503607141457,1.2878874267870841,-0.8724013389113516,-0.8717266619901451,-0.8536265925256801,-0.021092118462610557,-0.9002539864546656,-0.8001939416421981,0.31120122961698743,-0.22000455712665623,-1.1363720701028412,-0.14079523150452278,0.15850152701929135,-0.512173951416093,-0.20800404253688923,-0.0648052931937425,0.31120616692289327,0.0,0.06016321292883698,-0.7438107741464346,-0.6460702713504317,0.35968905055068057,-0.876946934402011,-0.8583441390235116,-0.6718820328202122,1.9630766158739124,-0.8724013389113516,-0.8496767109376843,-1.300159362146199,-0.9804874938808825,-1.0029952288742863,-1.50455684086837,0.0,-0.8629457583152973
2021-03-08,2781,-0.8691399427906709,-0.8828671459692,-0.8759406402890898,-0.8775936051897236,-0.886536486839075,-0.9886116674455935,0.24078416601504685,-1.288663235678595,1.1166185526300496,-1.3217462788741652,0.6751508286641137,0.7071116508736787,-0.8697969659894552,-0.8691313784467569,-0.8491542836336494,-0.2921607531485427,-0.8931761227909257,-0.8044276529874965,-1.2398891201966695,-0.20796252888326375,-1.240878198526926,-0.532165377309611,-0.06493497892040462,-0.609735051880846,-0.22371122026995374,-0.07447340706830746,-1.2398842328217097,0.0,0.03164139286087031,-0.7325948086329597,-0.36205724112032267,0.3907023287809579,-0.8525183037494196,-0.8645780163449885,-0.6430065783665005,1.9531896279646341,-0.8697969659894552,-0.8269636084401211,-1.300159362146199,-0.9804874938808825,-0.889431083770359,1.4954740950738123,0.0,-0.8923020354872371
2021-03-09,2781,-0.8732908997763563,-0.8618755739973403,-0.8710280945981133,-0.8530922868297492,-0.8734158853555699,-0.9651689815061192,-1.3293041110571016,1.3568747566964772,0.7965464291086529,1.2437419442495394,-1.363211233685994,0.7071116508736787,-0.865426910810766,-0.8650814680561368,-0.8438898592552677,0.3484396295595044,-0.8797956324036271,-0.8138004549331214,0.6536517703342991,0.4896762480553998,-1.1533763385735114,0.5644348320416631,0.029802516542064367,-0.5169216345298079,-0.23378590284210118,-0.06497164141221025,0.6536567186639869,0.0,0.014499121481727835,-0.7269845171921703,0.4895319642261117,0.4504363996804464,-0.8645984282651622,-0.8755082740971039,-0.6324524857607278,1.7152003019604598,-0.865426910810766,-0.7819395796884193,-1.300159362146199,-0.9804874938808825,-0.7758669386664316,0.9954689390834487,0.0,-0.8603640770682088
2021-03-10,2781,-0.8490427192799681,-0.8580842552922793,-0.8553574310069675,-0.8652083559126859,-0.894931142459066,-0.9746224877980558,1.2069923365209843,-0.802748094221949,0.7965464291086529,-1.1995801730111315,-0.09612130303592707,0.7071116508736787,-0.8614583627959649,-0.8647325004813393,-0.8401653470437515,0.3256947048171898,-0.8654317200831197,-0.8256499365056349,-1.6323323362930156,0.015491548107645381,-1.2443459560202978,-1.5212662939582682,-0.11132029311423938,-0.5127515546432931,-0.262194114854109,-0.07606419918949761,-1.632327461551145,0.0,-0.01341546691701396,-0.7196612477660902,0.7976664153508197,0.45685576534331995,-0.8300169651714001,-0.863927870089568,-0.6183219317094163,2.581419659883022,-0.8614583627959649,-0.7308830106292331,-1.300159362146199,-0.9804874938808825,-0.6623027935625043,0.495463783093085,0.0,-0.872381994224206
